FIPS,County,State,pop_13,pop_14,pop_15,pop_17,pop_16,pop_18
22087,St. Bernard Parish, Louisiana,43434,44441,45425,45775,46108,46721
22089,St. Charles Parish, Louisiana,52614,52679,52583,52806,52673,52879
22091,St. Helena Parish, Louisiana,10775,10524,10469,10413,10385,10262
22093,St. James Parish, Louisiana,21608,21516,21480,21427,21324,21037
22095,St. John the Baptist Parish, Louisiana,43576,43723,43542,43440,43339,43184
22097,St. Landry Parish, Louisiana,83410,83674,83628,83731,83447,82764
22099,St. Martin Parish, Louisiana,52939,53299,53883,53838,54121,53621
22101,St. Mary Parish, Louisiana,53590,53283,52881,52059,50672,49774
22103,St. Tammany Parish, Louisiana,241941,245232,248913,252389,255820,258111
22105,Tangipahoa Parish, Louisiana,125526,127022,128740,130657,132322,133777
22107,Tensas Parish, Louisiana,4934,4853,4773,4657,4583,4462
22109,Terrebonne Parish, Louisiana,112687,113470,113796,112957,111691,111021
22111,Union Parish, Louisiana,22458,22561,22492,22536,22454,22330
22113,Vermilion Parish, Louisiana,59298,59545,59931,60093,59937,59830
22115,Vernon Parish, Louisiana,52787,52793,51415,51449,50519,48860
22117,Washington Parish, Louisiana,46413,46324,46368,46403,46609,46582
22119,Webster Parish, Louisiana,40658,40282,40055,39748,39274,38798
22121,West Baton Rouge Parish, Louisiana,24660,25199,25559,25906,26207,26427
22123,West Carroll Parish, Louisiana,11453,11526,11286,11129,10975,10982
22125,West Feliciana Parish, Louisiana,15460,15376,15366,15304,15377,15460
22127,Winn Parish, Louisiana,14850,14820,14645,14535,14335,14134
23001,Androscoggin County, Maine,107275,107415,107155,107404,107569,107679
23003,Aroostook County, Maine,70094,69553,68855,68233,67595,67111
23005,Cumberland County, Maine,285570,288137,289544,291138,292344,293557
23007,Franklin County, Maine,30520,30243,30057,30046,29852,29897
23009,Hancock County, Maine,54574,54502,54245,54550,54597,54811
23011,Kennebec County, Maine,121140,121236,121005,121470,121929,122083
23013,Knox County, Maine,39691,39894,39794,39788,39869,39771
23015,Lincoln County, Maine,34090,34048,33784,33973,34190,34342
23017,Oxford County, Maine,57344,57271,57110,57198,57430,57618
23019,Penobscot County, Maine,153235,153224,151949,151282,151190,151096
23021,Piscataquis County, Maine,17171,17033,16924,16876,16801,16800
23023,Sagadahoc County, Maine,35021,35075,35115,35140,35423,35634
23025,Somerset County, Maine,51701,51241,50733,50564,50421,50592
23027,Waldo County, Maine,39027,39036,39126,39436,39800,39694
23029,Washington County, Maine,32304,32012,31821,31609,31540,31490
23031,York County, Maine,199439,200840,201267,202663,204513,206229
24001,Allegany County, Maryland,73566,73007,72462,72055,71386,70975
24003,Anne Arundel County, Maryland,555438,559691,563502,567665,571592,576031
24005,Baltimore County, Maryland,822238,825006,827471,828616,828603,828431
24009,Calvert County, Maryland,90438,90545,90468,91028,91365,92003
24011,Caroline County, Maryland,32647,32535,32591,32836,33108,33304
24013,Carroll County, Maryland,167199,167317,167133,167110,167620,168429
24015,Cecil County, Maryland,101891,102201,102418,102567,102573,102826
24017,Charles County, Maryland,152649,154373,155692,157336,159451,161503
24019,Dorchester County, Maryland,32559,32495,32404,32261,32145,31998
24021,Frederick County, Maryland,241143,243417,245114,247224,250959,255648
24023,Garrett County, Maryland,29964,29649,29435,29371,29261,29163
24025,Harford County, Maryland,248892,249330,249589,250361,251890,253956
24027,Howard County, Maryland,303583,306998,311449,315619,319374,323196
24029,Kent County, Maryland,19812,19771,19713,19662,19437,19383
24031,Montgomery County, Maryland,1016064,1025617,1033994,1040245,1048244,1052567
24033,Prince George's County, Maryland,890117,899223,905737,907939,908801,909308
24035,Queen Anne's County, Maryland,48527,48793,48991,49074,49667,50251
24037,St. Mary's County, Maryland,109228,109926,110965,111689,112413,112664
24039,Somerset County, Maryland,25960,25577,25684,25837,25913,25675
24041,Talbot County, Maryland,37898,37529,37414,37123,37020,36968
24043,Washington County, Maryland,148994,149060,149116,149665,150288,150926
24045,Wicomico County, Maryland,100850,101368,101800,102136,102363,103195
24047,Worcester County, Maryland,51550,51572,51425,51424,51577,51823
24510,Baltimore city, Maryland,622497,623165,622150,615849,609841,602495
25001,Barnstable County, Massachusetts,214520,214299,213811,213446,213482,213413
25003,Berkshire County, Massachusetts,129473,128845,127857,127106,126485,126348
25005,Bristol County, Massachusetts,552454,555206,556878,557848,560571,564022
25007,Dukes County, Massachusetts,17162,17299,17275,17316,17321,17352
25009,Essex County, Massachusetts,764640,771778,777175,780367,785160,790638
25011,Franklin County, Massachusetts,71355,71295,70902,70728,70787,70963
25013,Hampden County, Massachusetts,467778,469507,469230,468168,468268,470406
25015,Hampshire County, Massachusetts,160848,160924,160768,161510,161238,161355
25017,Middlesex County, Massachusetts,1560347,1575237,1585775,1595238,1604994,1614714
25019,Nantucket County, Massachusetts,10567,10839,10945,11124,11270,11327
25021,Norfolk County, Massachusetts,688440,692399,694787,697353,701317,705388
25023,Plymouth County, Massachusetts,502825,506565,509146,511865,514969,518132
25025,Suffolk County, Massachusetts,762627,773839,782962,793322,801455,807252
25027,Worcester County, Massachusetts,810908,815620,818380,820631,825929,830839
26001,Alcona County, Michigan,10551,10448,10329,10356,10323,10362
26003,Alger County, Michigan,9435,9361,9251,9124,9137,9097
26005,Allegan County, Michigan,112013,113357,114136,114995,116433,117327
26007,Alpena County, Michigan,28965,28887,28719,28656,28438,28360
26009,Antrim County, Michigan,23121,23146,23032,23075,23269,23365
26011,Arenac County, Michigan,15410,15316,15303,15132,15033,15041
26013,Baraga County, Michigan,8717,8648,8583,8548,8438,8320
26015,Barry County, Michigan,59086,59293,59415,59790,60629,61157
26017,Bay County, Michigan,106801,106066,105281,104469,104189,103923
26019,Benzie County, Michigan,17350,17474,17393,17538,17604,17753
26021,Berrien County, Michigan,156138,155989,155071,154473,154362,154141
26023,Branch County, Michigan,43587,43731,43653,43490,43423,43622
26025,Calhoun County, Michigan,134755,134812,134339,134370,134358,134487
26027,Cass County, Michigan,51581,51566,51340,51288,51453,51653
26029,Charlevoix County, Michigan,26253,26216,26213,26202,26219,26244
26031,Cheboygan County, Michigan,25573,25636,25394,25448,25398,25413
26033,Chippewa County, Michigan,38560,38242,37980,37718,37714,37517
26035,Clare County, Michigan,30596,30728,30613,30383,30597,30757
26037,Clinton County, Michigan,76816,76965,77014,77619,78549,79332
26039,Crawford County, Michigan,13878,13741,13853,13766,13917,13901
26041,Delta County, Michigan,36802,36581,36417,36200,35896,35857
26043,Dickinson County, Michigan,26014,25898,25655,25487,25428,25383
26045,Eaton County, Michigan,108274,108650,108657,109165,109477,109826
26047,Emmet County, Michigan,32944,32969,32919,32874,33127,33308
26049,Genesee County, Michigan,415634,412868,410470,408901,407673,406892
26051,Gladwin County, Michigan,25563,25498,25222,25153,25237,25337
26053,Gogebic County, Michigan,15905,15755,15537,15342,15338,15096
26055,Grand Traverse County, Michigan,90096,90853,91546,91963,91796,92573
26057,Gratiot County, Michigan,41931,41462,41319,40943,41011,40599
26059,Hillsdale County, Michigan,46125,45923,45872,45763,45843,45749
26061,Houghton County, Michigan,36672,36468,36283,36432,36397,36219
26063,Huron County, Michigan,32255,32038,31759,31480,31271,31166
26065,Ingham County, Michigan,284119,285654,287168,289937,292327,292735
26067,Ionia County, Michigan,63988,64231,64046,64164,64229,64210
26069,Iosco County, Michigan,25424,25422,25333,25276,25122,25081
26071,Iron County, Michigan,11499,11344,11316,11162,11119,11117
26073,Isabella County, Michigan,70225,70097,70782,71311,71125,70562
26075,Jackson County, Michigan,159637,159437,159292,158321,158690,158823
26077,Kalamazoo County, Michigan,257317,258962,259716,261317,263001,264870
26079,Kalkaska County, Michigan,17287,17365,17252,17277,17595,17824
26081,Kent County, Michigan,624377,631451,637304,643927,649231,653786
26083,Keweenaw County, Michigan,2142,2174,2123,2139,2102,2113
26085,Lake County, Michigan,11391,11395,11695,11858,11984,11881
26087,Lapeer County, Michigan,88288,88199,88387,88212,88183,88028
26089,Leelanau County, Michigan,21482,21599,21637,21517,21676,21764
26091,Lenawee County, Michigan,98803,98737,98385,98499,98482,98266
26093,Livingston County, Michigan,184196,185532,187186,188582,189886,191224
26095,Luce County, Michigan,6501,6412,6429,6338,6358,6283
26097,Mackinac County, Michigan,11012,11003,10822,10717,10756,10787
26099,Macomb County, Michigan,857158,862959,865086,868739,871976,874759
26101,Manistee County, Michigan,24477,24409,24447,24416,24421,24528
26103,Marquette County, Michigan,67773,67773,67319,66520,66565,66516
26105,Mason County, Michigan,28667,28732,28741,28822,29023,29100
26107,Mecosta County, Michigan,43258,43197,43026,43195,43358,43545
26109,Menominee County, Michigan,23721,23516,23466,23196,23007,22983
26111,Midland County, Michigan,83645,83479,83626,83384,83245,83209
26113,Missaukee County, Michigan,15057,14975,14885,15028,15031,15113
26115,Monroe County, Michigan,150135,149852,149386,149227,149592,150439
26117,Montcalm County, Michigan,62793,62804,62764,62967,63544,63968
26119,Montmorency County, Michigan,9378,9321,9288,9204,9229,9265
26121,Muskegon County, Michigan,172268,172266,172462,173242,173656,173588
26123,Newaygo County, Michigan,47872,47785,47888,47822,48325,48892
26125,Oakland County, Michigan,1235554,1242993,1244711,1251126,1256182,1259201
26127,Oceana County, Michigan,26300,26352,26328,26320,26458,26625
26129,Ogemaw County, Michigan,21170,20967,20895,20882,20944,20952
26131,Ontonagon County, Michigan,6320,6191,6038,5943,5875,5795
26133,Osceola County, Michigan,23320,23212,23177,23178,23254,23341
26135,Oscoda County, Michigan,8368,8312,8277,8256,8263,8276
26137,Otsego County, Michigan,24072,24103,24211,24436,24569,24665
26139,Ottawa County, Michigan,274391,277890,280958,283907,286922,290494
26141,Presque Isle County, Michigan,13006,12956,12794,12728,12770,12738
26143,Roscommon County, Michigan,24022,24021,23914,23789,23775,23884
26145,Saginaw County, Michigan,196798,195254,193314,192525,191996,190800
26147,St. Clair County, Michigan,160293,160085,159749,159444,159213,159337
26149,St. Joseph County, Michigan,60985,61009,60805,60809,60819,61043
26151,Sanilac County, Michigan,41894,41653,41446,41379,41219,41182
26153,Schoolcraft County, Michigan,8262,8137,8123,7970,8046,8068
26155,Shiawassee County, Michigan,68895,68799,68485,68531,68459,68192
26157,Tuscola County, Michigan,54223,53931,53731,53278,52794,52516
26159,Van Buren County, Michigan,75319,75236,75064,75264,75346,75448
26161,Washtenaw County, Michigan,356015,360035,363109,366488,369208,370963
26163,Wayne County, Michigan,1780371,1771931,1764726,1760095,1756264,1753893
26165,Wexford County, Michigan,32480,32855,32893,33083,33256,33466
27001,Aitkin County, Minnesota,15871,15848,15855,15757,15809,15902
27003,Anoka County, Minnesota,339099,341911,344246,346665,350521,353813
27005,Becker County, Minnesota,33178,33256,33442,33719,34075,34371
27007,Beltrami County, Minnesota,45484,45635,45604,46016,46484,46847
27009,Benton County, Minnesota,38977,39141,39412,39670,40127,40545
27011,Big Stone County, Minnesota,5069,5087,4992,5002,5011,4989
27013,Blue Earth County, Minnesota,64734,65296,65658,66343,66887,67427
27015,Brown County, Minnesota,25266,25271,25237,25262,25172,25111
27017,Carlton County, Minnesota,35270,35367,35407,35554,35534,35837
27019,Carver County, Minnesota,95611,97363,98635,100380,102150,103551
27021,Cass County, Minnesota,28483,28552,28687,29015,29336,29519
27023,Chippewa County, Minnesota,12069,12050,12077,12039,11958,11924
27025,Chisago County, Minnesota,53658,53797,54113,54588,55214,55922
27027,Clay County, Minnesota,60519,61238,62146,62983,63682,63955
27029,Clearwater County, Minnesota,8782,8789,8796,8830,8837,8810
27031,Cook County, Minnesota,5185,5241,5228,5309,5384,5393
27033,Cottonwood County, Minnesota,11554,11506,11426,11376,11277,11277
27035,Crow Wing County, Minnesota,62993,63099,63231,63739,64315,64889
27037,Dakota County, Minnesota,407929,411790,414240,417732,421821,425423
27039,Dodge County, Minnesota,20334,20381,20417,20555,20737,20822
27041,Douglas County, Minnesota,36343,36568,36782,37147,37556,37964
27043,Faribault County, Minnesota,14101,14106,13981,13869,13764,13758
27045,Fillmore County, Minnesota,20751,20769,20727,20902,20982,21058
27047,Freeborn County, Minnesota,30922,30742,30496,30409,30537,30444
27049,Goodhue County, Minnesota,46113,46021,46073,46252,46334,46403
27051,Grant County, Minnesota,5958,5926,5870,5933,5938,6021
27053,Hennepin County, Minnesota,1198181,1211264,1222578,1235875,1248246,1259428
27055,Houston County, Minnesota,18774,18699,18681,18694,18662,18578
27057,Hubbard County, Minnesota,20698,20633,20645,20700,21001,21332
27059,Isanti County, Minnesota,38058,38269,38277,38777,39583,39966
27061,Itasca County, Minnesota,45324,45321,45261,45164,45161,45108
27063,Jackson County, Minnesota,10280,10273,10095,9967,9988,9911
27065,Kanabec County, Minnesota,16009,15971,15884,15903,16054,16207
27067,Kandiyohi County, Minnesota,42460,42492,42590,42636,42715,42855
27069,Kittson County, Minnesota,4498,4455,4405,4316,4259,4248
27071,Koochiching County, Minnesota,13090,12848,12798,12609,12526,12440
27073,Lac qui Parle County, Minnesota,7006,6901,6872,6737,6695,6658
27075,Lake County, Minnesota,10704,10600,10547,10524,10516,10658
27077,Lake of the Woods County, Minnesota,3909,3889,3872,3790,3736,3758
27079,Le Sueur County, Minnesota,27702,27812,27736,27720,28151,28494
27081,Lincoln County, Minnesota,5756,5766,5711,5704,5682,5673
27083,Lyon County, Minnesota,25720,25776,25837,26000,25953,25629
27085,McLeod County, Minnesota,35900,35776,35824,35767,35883,35873
27087,Mahnomen County, Minnesota,5472,5503,5437,5490,5579,5519
27089,Marshall County, Minnesota,9429,9419,9410,9371,9369,9390
27091,Martin County, Minnesota,20419,20241,20034,19902,19858,19785
27093,Meeker County, Minnesota,23085,23126,23036,23052,23041,23141
27095,Mille Lacs County, Minnesota,25654,25557,25484,25583,25877,26139
27097,Morrison County, Minnesota,32858,32807,32763,32907,33100,33169
27099,Mower County, Minnesota,39325,39413,39420,39469,39699,40011
27101,Murray County, Minnesota,8506,8435,8394,8308,8353,8276
27103,Nicollet County, Minnesota,32981,33372,33532,33732,34058,34220
27105,Nobles County, Minnesota,21797,21701,21795,21963,21810,21924
27107,Norman County, Minnesota,6602,6587,6621,6529,6585,6475
27109,Olmsted County, Minnesota,148854,150055,151335,153137,154519,156277
27111,Otter Tail County, Minnesota,57498,57488,57544,57865,58251,58812
27113,Pennington County, Minnesota,14138,14110,14234,14207,14191,14178
27115,Pine County, Minnesota,29075,29081,29042,28857,29184,29483
27117,Pipestone County, Minnesota,9303,9321,9267,9193,9096,9047
27119,Polk County, Minnesota,31634,31492,31510,31718,31705,31529
27121,Pope County, Minnesota,10880,10926,10930,10963,10985,11097
27123,Ramsey County, Minnesota,527197,532912,536879,541944,545518,550210
27125,Red Lake County, Minnesota,4032,3998,4032,3990,4022,3999
27127,Redwood County, Minnesota,15685,15531,15422,15210,15243,15249
27129,Renville County, Minnesota,15069,14932,14792,14604,14667,14612
27131,Rice County, Minnesota,64642,64997,65307,65825,66173,66523
27133,Rock County, Minnesota,9427,9377,9437,9383,9453,9414
27135,Roseau County, Minnesota,15495,15678,15619,15554,15311,15150
27137,St. Louis County, Minnesota,200440,200647,200276,199925,199798,199754
27139,Scott County, Minnesota,137260,139182,141361,143340,145595,147381
27141,Sherburne County, Minnesota,90067,90888,91416,93266,94547,96036
27143,Sibley County, Minnesota,15050,14925,14887,14815,14904,15028
27145,Stearns County, Minnesota,152573,153972,155890,156996,157979,159256
27147,Steele County, Minnesota,36361,36481,36610,36662,36824,36803
27149,Stevens County, Minnesota,9745,9848,9864,9784,9672,9753
27151,Swift County, Minnesota,9555,9489,9379,9447,9396,9345
27153,Todd County, Minnesota,24491,24357,24340,24389,24532,24582
27155,Traverse County, Minnesota,3401,3379,3369,3323,3307,3308
27157,Wabasha County, Minnesota,21566,21459,21380,21425,21590,21645
27159,Wadena County, Minnesota,13640,13590,13668,13551,13646,13773
27161,Waseca County, Minnesota,19036,18926,18923,18779,18726,18691
27163,Washington County, Minnesota,245974,248541,250494,252650,255697,259201
27165,Watonwan County, Minnesota,11053,10985,11002,10982,10916,10980
27167,Wilkin County, Minnesota,6494,6460,6355,6322,6322,6254
27169,Winona County, Minnesota,51330,51057,50808,50840,50704,50825
27171,Wright County, Minnesota,128202,129801,130978,132343,134255,136349
